file_name,subID,phase,trial,stim,stim_cat,resp_cat,resp_time,correct,hit,event,prev_resp_same_cat,prev_resp_correct,prev_resp_hit,next_resp_same_cat,next_resp_correct,next_resp_hit,next_cat_change,RewP,stim_SPN,fdbk_SPN
F30_Acq,F30,acq,28,2e,2,2,17739,correct,1,55,3,incorrect,-1,3,incorrect,-1,1,-17.4305,8.8759,5.2403
F30_Acq,F30,acq,29,2a,2,3,17905,incorrect,-1,57,2,correct,1,3,incorrect,-1,0,-7.4485,-6.2748,-2.6535
F30_Acq,F30,acq,30,5b,5,5,45625,correct,1,59,5,correct,1,5,correct,1,0,3.6642,-2.4055,-26.362
F30_Acq,F30,acq,31,2g,2,3,30930,incorrect,-1,61,3,incorrect,-1,1,incorrect,-1,1,-1.4533,3.0239,-25.8465
F30_Acq,F30,acq,32,2p,2,1,39112,incorrect,-1,63,3,incorrect,-1,1,incorrect,-1,0,13.6282,-2.2564,-11.8052
F30_Acq,F30,acq,33,2n,2,1,20577,incorrect,-1,65,1,incorrect,-1,3,incorrect,-1,1,19.2793,-10.1747,-18.3109
F30_Acq,F30,acq,34,4b,4,4,27089,correct,1,67,4,correct,1,4,correct,1,0,4.5529,-11.3405,-27.0846
F30_Acq,F30,acq,35,3f,3,3,31431,correct,1,69,3,correct,1,3,correct,1,0,10.2069,-13.0876,-18.1733
F30_Acq,F30,acq,36,5e,5,5,18574,correct,1,71,5,correct,1,5,correct,1,0,-8.2271,-21.9747,1.8496
F30_Acq,F30,acq,37,1j,1,1,25086,correct,1,73,1,correct,1,2,incorrect,-1,1,10.0145,-25.793,-16.5519
F30_Acq,F30,acq,38,4f,4,4,23082,correct,1,75,4,correct,1,4,correct,1,0,20.138,0.2799,6.1717
F30_Acq,F30,acq,39,2h,2,3,47795,incorrect,-1,77,1,incorrect,-1,2,correct,1,1,15.627,2.2126,-3.2133
F30_Acq,F30,acq,40,3m,3,3,27090,correct,1,79,3,correct,1,3,correct,1,0,-0.5958,-18.1896,-36.0855
F30_Acq,F30,acq,41,4g,4,4,27590,correct,1,81,4,correct,1,4,correct,1,0,13.7796,-14.2683,-27.4958
F30_Acq,F30,acq,42,5o,5,5,34437,correct,1,83,5,correct,1,5,correct,1,0,-2.8588,7.3945,-0.84
F30_Acq,F30,acq,43,4m,4,4,19408,correct,1,85,4,correct,1,4,correct,1,0,5.0315,16.5054,-15.6291
F30_Acq,F30,acq,44,4c,4,4,28926,correct,1,87,4,correct,1,4,correct,1,0,-13.347,17.5298,-35.6179
F30_Acq,F30,acq,45,3i,3,3,31097,correct,1,89,3,correct,1,3,correct,1,0,12.0365,20.0752,-36.5093
F30_Acq,F30,acq,46,3e,3,3,28259,correct,1,91,3,correct,1,3,correct,1,0,20.4624,-18.1877,-38.7841
F30_Acq,F30,acq,47,4j,4,4,23583,correct,1,93,4,correct,1,4,correct,1,0,12.3449,-3.47,-39.3119
F30_Acq,F30,acq,48,3p,3,3,22413,correct,1,95,3,correct,1,3,correct,1,0,-24.195,-5.7429,-19.3694
F30_Acq,F30,acq,49,3o,3,3,22748,correct,1,97,3,correct,1,3,correct,1,0,2.3661,9.9058,-12.8316
F30_Acq,F30,acq,50,5n,5,5,19742,correct,1,99,5,correct,1,5,correct,1,0,-1.8136,-15.1562,17.224
F30_Acq,F30,acq,51,1p,1,2,34103,incorrect,-1,101,1,correct,1,1,correct,1,1,-6.3305,-36.0579,3.4071
F30_Acq,F30,acq,52,2b,2,2,50468,correct,1,103,3,incorrect,-1,2,correct,1,0,16.142,3.7922,-35.7081
F30_Acq,F30,acq,53,2c,2,2,35272,correct,1,105,2,correct,1,2,correct,1,0,16.6402,-29.1644,-13.4314
F30_Acq,F30,acq,54,4p,4,4,29094,correct,1,107,4,correct,1,4,correct,1,0,32.6088,-9.7576,-35.1433
F30_Acq,F30,acq,55,1g,1,1,40114,correct,1,109,2,incorrect,-1,1,correct,1,0,-8.2208,6.005,-22.2869
F30_Acq,F30,acq,56,3h,3,3,46293,correct,1,111,3,correct,1,3,correct,1,0,-4.7303,-12.3487,4.8596
F30_Acq,F30,acq,57,2f,2,3,39113,incorrect,-1,113,2,correct,1,2,correct,1,1,-12.3738,9.2638,-29.7758
F30_Acq,F30,acq,58,5m,5,5,16903,correct,1,115,5,correct,1,5,correct,1,0,0.11,6.1315,-4.1411
F30_Acq,F30,acq,59,4n,4,4,23082,correct,1,117,4,correct,1,4,correct,1,0,0.8503,16.0184,-26.2638
F30_Acq,F30,acq,60,1i,1,1,31264,correct,1,119,1,correct,1,1,correct,1,0,9.1207,12.8526,-18.9798
F30_Acq,F30,acq,61,2l,2,2,21746,correct,1,121,3,incorrect,-1,2,correct,1,0,19.8701,-8.6394,-15.9047
F30_Acq,F30,acq,62,3b,3,3,30930,correct,1,123,3,correct,1,3,correct,1,0,4.7154,20.6339,-20.2047
F30_Acq,F30,acq,63,4e,4,4,26254,correct,1,125,4,correct,1,4,correct,1,0,-25.6329,20.0879,-14.4131
F30_Acq,F30,acq,64,5a,5,5,38445,correct,1,127,5,correct,1,5,correct,1,0,-2.1739,26.8989,-23.7761
F30_Acq,F30,acq,65,3a,3,3,24752,correct,1,129,3,correct,1,3,correct,1,0,1.3189,8.653,-42.1689
F30_Acq,F30,acq,66,4i,4,4,17071,correct,1,131,4,correct,1,4,correct,1,0,8.947,14.8533,-41.9588
F30_Acq,F30,acq,67,3k,3,3,25253,correct,1,133,3,correct,1,3,correct,1,0,2.8299,12.9597,-53.4496
F30_Acq,F30,acq,68,5j,5,5,16403,correct,1,135,5,correct,1,5,correct,1,0,2.0508,4.1537,-14.2668
F30_Acq,F30,acq,69,5c,5,5,17572,correct,1,137,5,correct,1,5,correct,1,0,0.3116,4.0952,19.2108
F30_Acq,F30,acq,70,3c,3,3,17738,correct,1,139,3,correct,1,,,,,-17.9449,-9.5811,-11.1187
F30_Acq,F30,acq,71,1e,1,1,21245,correct,1,141,1,correct,1,1,correct,1,0,12.8913,-1.536,-5.2179
F30_Acq,F30,acq,72,5d,5,5,17237,correct,1,143,5,correct,1,5,correct,1,0,12.6543,23.2498,-29.4677
F30_Acq,F30,acq,73,1a,1,1,21078,correct,1,145,1,correct,1,1,correct,1,0,-13.8221,7.8965,-14.8297
F30_Acq,F30,acq,74,1o,1,1,26589,correct,1,147,1,correct,1,1,correct,1,0,13.3221,-5.2344,-0.9174
F30_Acq,F30,acq,75,5l,5,5,38110,correct,1,149,5,correct,1,5,correct,1,0,19.315,4.7267,-12.8799
F30_Acq,F30,acq,76,2i,2,2,17071,correct,1,151,2,correct,1,,,,,5.5368,-15.685,7.6509
F30_Acq,F30,acq,77,1l,1,1,25921,correct,1,153,1,correct,1,1,correct,1,0,-2.8709,7.5216,0.5472
F30_Acq,F30,acq,78,1b,1,1,15401,correct,1,155,1,correct,1,,,,,-17.8058,-0.8654,12.0313
F30_Acq,F30,acq,79,5f,5,5,31097,correct,1,157,5,correct,1,,,,,1.4006,17.1244,-8.2904
F30_Acq,F30,acq,80,4d,4,4,20411,correct,1,159,4,correct,1,,,,,16.3957,10.1746,15.0493
F31_Acq,F31,acq,1,1f,1,1,17738,correct,1,1,,,,,,,,-12.7298,8.3413,29.086
F31_Acq,F31,acq,2,2m,2,1,22247,incorrect,-1,3,,,,,,,,7.614,19.0946,-8.5945
F31_Acq,F31,acq,3,5i,5,1,39613,incorrect,-1,5,,,,,,,,-11.8101,4.5001,17.189
F31_Acq,F31,acq,4,3g,3,4,30429,incorrect,-1,7,,,,,,,,-5.2072,-26.7947,-34.209
F31_Acq,F31,acq,5,3l,3,3,43621,correct,1,9,4,incorrect,-1,3,correct,1,0,12.4578,-2.6059,-14.6869
F31_Acq,F31,acq,6,1d,1,1,26589,correct,1,11,1,correct,1,1,correct,1,0,2.2549,15.1903,-7.239
F31_Acq,F31,acq,7,2d,2,4,35272,incorrect,-1,13,1,incorrect,-1,2,correct,1,1,1.1601,9.2469,-27.6329
F31_Acq,F31,acq,8,4h,4,5,43454,incorrect,-1,15,,,,5,incorrect,-1,0,-10.9899,1.079,-5.1892
F31_Acq,F31,acq,9,5g,5,2,36441,incorrect,-1,17,1,incorrect,-1,1,incorrect,-1,1,-6.4659,-6.0476,29.8363
F31_Acq,F31,acq,10,3j,3,3,36941,correct,1,19,3,correct,1,3,correct,1,0,10.5807,12.751,-13.3084
F31_Acq,F31,acq,11,2k,2,2,37777,correct,1,21,4,incorrect,-1,4,incorrect,-1,1,10.7378,10.4057,-13.4416
F31_Acq,F31,acq,12,2j,2,4,38278,incorrect,-1,23,2,correct,1,3,incorrect,-1,1,7.58,-1.993,-3.7732
F31_Acq,F31,acq,13,1m,1,1,28759,correct,1,25,1,correct,1,4,incorrect,-1,1,5.9212,-1.6207,-19.0555
F31_Acq,F31,acq,14,1k,1,4,44790,incorrect,-1,27,1,correct,1,5,incorrect,-1,1,-6.607,6.2811,-17.7062
F31_Acq,F31,acq,15,2o,2,3,44623,incorrect,-1,29,4,incorrect,-1,3,incorrect,-1,0,-7.1547,24.5464,20.7592
F31_Acq,F31,acq,16,5h,5,1,33602,incorrect,-1,31,2,incorrect,-1,2,incorrect,-1,1,-18.7174,-8.4246,-10.7464
F31_Acq,F31,acq,17,4o,4,5,25587,incorrect,-1,33,5,incorrect,-1,1,incorrect,-1,1,-10.9331,6.1451,-4.7522
F31_Acq,F31,acq,18,1h,1,5,65663,incorrect,-1,35,4,incorrect,-1,4,incorrect,-1,1,-5.3105,-0.5583,-8.4982
F31_Acq,F31,acq,19,1n,1,4,47962,incorrect,-1,37,5,incorrect,-1,3,incorrect,-1,1,0.8436,3.3029,1.1167
F31_Acq,F31,acq,20,4k,4,1,50301,incorrect,-1,39,5,incorrect,-1,1,incorrect,-1,0,-9.5508,14.9533,-19.8926
F31_Acq,F31,acq,21,5p,5,2,38612,incorrect,-1,41,1,incorrect,-1,5,correct,1,1,-5.9333,27.8967,19.3828
F31_Acq,F31,acq,22,3d,3,3,46793,correct,1,43,3,correct,1,3,correct,1,0,16.0534,-3.2347,-14.2763
F31_Acq,F31,acq,23,4l,4,1,21412,incorrect,-1,45,1,incorrect,-1,2,incorrect,-1,1,18.6179,10.4644,-24.2864
F31_Acq,F31,acq,24,3n,3,3,26756,correct,1,47,3,correct,1,3,correct,1,0,3.8254,-11.2686,6.1918
F31_Acq,F31,acq,25,4a,4,2,31765,incorrect,-1,49,1,incorrect,-1,1,incorrect,-1,1,4.319,15.0773,-5.5427
F31_Acq,F31,acq,26,5k,5,5,45291,correct,1,51,2,incorrect,-1,2,incorrect,-1,1,-9.1963,1.4335,10.3089
F31_Acq,F31,acq,27,1c,1,3,40950,incorrect,-1,53,4,incorrect,-1,4,incorrect,-1,1,-11.1724,-2.6425,-15.7879
F31_Acq,F31,acq,28,2e,2,3,25253,incorrect,-1,55,3,incorrect,-1,3,incorrect,-1,0,1.5363,7.1924,-11.4238
F31_Acq,F31,acq,29,2a,2,3,26255,incorrect,-1,57,3,incorrect,-1,2,correct,1,1,16.2889,-10.5068,-5.4539
F31_Acq,F31,acq,30,5b,5,2,27758,incorrect,-1,59,5,correct,1,4,incorrect,-1,1,3.4506,17.3948,0.3981
F31_Acq,F31,acq,31,2g,2,2,24752,correct,1,61,3,incorrect,-1,5,incorrect,-1,1,23.8807,2.3173,-5.7154
F31_Acq,F31,acq,32,2p,2,5,28760,incorrect,-1,63,2,correct,1,2,correct,1,1,12.4556,-8.7458,-11.8589
F31_Acq,F31,acq,33,2n,2,2,54475,correct,1,65,5,incorrect,-1,5,incorrect,-1,1,-21.6087,-37.8145,-8.8813
F31_Acq,F31,acq,34,4b,4,1,34103,incorrect,-1,67,2,incorrect,-1,4,correct,1,1,-9.8484,20.0845,-21.2348
F31_Acq,F31,acq,35,3f,3,3,22247,correct,1,69,3,correct,1,5,incorrect,-1,1,1.9554,3.3936,-4.1819
F31_Acq,F31,acq,36,5e,5,4,34604,incorrect,-1,71,2,incorrect,-1,1,incorrect,-1,1,4.0725,6.8112,-11.8239
F31_Acq,F31,acq,37,1j,1,4,15901,incorrect,-1,73,3,incorrect,-1,2,incorrect,-1,1,-23.6402,-1.2312,4.5897
F31_Acq,F31,acq,38,4f,4,4,36107,correct,1,75,1,incorrect,-1,5,incorrect,-1,1,-3.5506,3.5136,-33.8731
F31_Acq,F31,acq,39,2h,2,5,24084,incorrect,-1,77,2,correct,1,2,correct,1,1,-18.7683,-5.0936,-10.1475
F31_Acq,F31,acq,40,3m,3,5,48631,incorrect,-1,79,3,correct,1,5,incorrect,-1,0,5.627,-6.3137,-3.2447
F31_Acq,F31,acq,41,4g,4,5,42619,incorrect,-1,81,4,correct,1,1,incorrect,-1,1,25.2724,26.3046,-24.2221
F31_Acq,F31,acq,42,5o,5,1,41450,incorrect,-1,83,4,incorrect,-1,4,incorrect,-1,1,-5.1331,-10.248,-13.7416
F31_Acq,F31,acq,43,4m,4,1,34604,incorrect,-1,85,4,correct,1,2,incorrect,-1,1,-16.1373,12.3792,3.2517
F31_Acq,F31,acq,44,4c,4,2,34103,incorrect,-1,87,1,incorrect,-1,4,correct,1,1,0.3274,-3.2769,4.1171
F31_Acq,F31,acq,45,3i,3,5,43287,incorrect,-1,89,5,incorrect,-1,3,correct,1,1,-14.5498,1.8968,-31.038
F31_Acq,F31,acq,46,3e,3,3,19742,correct,1,91,5,incorrect,-1,2,incorrect,-1,1,9.0068,4.8068,-13.3629
F31_Acq,F31,acq,47,4j,4,4,39614,correct,1,93,2,incorrect,-1,4,correct,1,0,-15.9763,7.044,-15.2464
F31_Acq,F31,acq,48,3p,3,2,37443,incorrect,-1,95,3,correct,1,2,incorrect,-1,0,11.6091,15.3465,11.6849
F31_Acq,F31,acq,49,3o,3,2,25754,incorrect,-1,97,2,incorrect,-1,5,incorrect,-1,1,6.3027,2.4436,-0.3439
F31_Acq,F31,acq,50,5n,5,4,50134,incorrect,-1,99,1,incorrect,-1,5,correct,1,1,-14.5277,9.3761,-4.5617
F31_Acq,F31,acq,51,1p,1,2,47795,incorrect,-1,101,4,incorrect,-1,1,correct,1,1,9.9909,10.8356,9.6414
F31_Acq,F31,acq,52,2b,2,2,46627,correct,1,103,5,incorrect,-1,3,incorrect,-1,1,11.6187,3.1269,-3.2926
F31_Acq,F31,acq,53,2c,2,3,30763,incorrect,-1,105,2,correct,1,4,incorrect,-1,1,-11.4053,-3.9609,-5.6155
F31_Acq,F31,acq,54,4p,4,4,36941,correct,1,107,4,correct,1,1,incorrect,-1,1,21.6368,3.8963,5.8672
F31_Acq,F31,acq,55,1g,1,1,42619,correct,1,109,2,incorrect,-1,1,correct,1,0,-3.4891,-0.7715,-20.9222
F31_Acq,F31,acq,56,3h,3,5,47629,incorrect,-1,111,2,incorrect,-1,2,incorrect,-1,1,6.8101,-3.1705,2.8971
F31_Acq,F31,acq,57,2f,2,2,44957,correct,1,113,3,incorrect,-1,4,incorrect,-1,1,6.5268,-2.2363,-13.1799
F31_Acq,F31,acq,58,5m,5,5,37944,correct,1,115,4,incorrect,-1,5,correct,1,0,2.4799,-4.3873,7.5265
F31_Acq,F31,acq,59,4n,4,1,24084,incorrect,-1,117,4,correct,1,4,correct,1,1,30.5351,-1.6642,7.0376
F31_Acq,F31,acq,60,1i,1,1,47128,correct,1,119,1,correct,1,2,incorrect,-1,1,1.59,12.2418,-2.6072
F31_Acq,F31,acq,61,2l,2,4,45959,incorrect,-1,121,2,correct,1,5,incorrect,-1,1,4.9543,-17.0377,25.9479
F31_Acq,F31,acq,62,3b,3,2,23917,incorrect,-1,123,5,incorrect,-1,2,incorrect,-1,0,6.0412,11.9824,-4.2592
F31_Acq,F31,acq,63,4e,4,4,42786,correct,1,125,1,incorrect,-1,1,incorrect,-1,1,-4.7194,6.4981,4.4277
F31_Acq,F31,acq,64,5a,5,5,41117,correct,1,127,5,correct,1,1,incorrect,-1,1,21.1069,11.7764,-22.0079
F31_Acq,F31,acq,65,3a,3,2,48130,incorrect,-1,129,2,incorrect,-1,2,incorrect,-1,0,1.4849,15.8691,-25.4254
F31_Acq,F31,acq,66,4i,4,1,50133,incorrect,-1,131,4,correct,1,4,correct,1,1,-13.6233,18.7713,-7.6673
F31_Acq,F31,acq,67,3k,3,2,61488,incorrect,-1,133,2,incorrect,-1,3,correct,1,1,7.7617,-4.024,18.0632
F31_Acq,F31,acq,68,5j,5,1,44456,incorrect,-1,135,5,correct,1,3,incorrect,-1,1,-34.5911,-7.3471,9.8759
F31_Acq,F31,acq,69,5c,5,3,26756,incorrect,-1,137,1,incorrect,-1,4,incorrect,-1,1,9.8095,31.9395,-2.1706
F31_Acq,F31,acq,70,3c,3,3,27424,correct,1,139,2,incorrect,-1,,,,,-28.1893,-9.5352,1.7499
F31_Acq,F31,acq,71,1e,1,2,61488,incorrect,-1,141,1,correct,1,5,incorrect,-1,1,4.1698,2.5672,-10.5965
F31_Acq,F31,acq,72,5d,5,4,29260,incorrect,-1,143,3,incorrect,-1,1,incorrect,-1,1,15.3295,-16.7063,-39.6188
F31_Acq,F31,acq,73,1a,1,5,49299,incorrect,-1,145,2,incorrect,-1,5,incorrect,-1,0,6.3789,7.7608,-9.0878
F31_Acq,F31,acq,74,1o,1,5,28927,incorrect,-1,147,5,incorrect,-1,4,incorrect,-1,1,-5.3219,-20.5739,-18.5627
F31_Acq,F31,acq,75,5l,5,1,45792,incorrect,-1,149,4,incorrect,-1,2,incorrect,-1,1,0.325,-0.2001,-7.3888
F31_Acq,F31,acq,76,2i,2,5,58817,incorrect,-1,151,4,incorrect,-1,,,,,20.5262,-1.5688,-9.2267
F31_Acq,F31,acq,77,1l,1,4,45458,incorrect,-1,153,5,incorrect,-1,2,incorrect,-1,1,10.0935,-10.7767,-6.0104
F31_Acq,F31,acq,78,1b,1,2,23248,incorrect,-1,155,4,incorrect,-1,,,,,-6.0021,-25.4988,-13.1827
F31_Acq,F31,acq,79,5f,5,2,48297,incorrect,-1,157,1,incorrect,-1,,,,,-36.205,-19.2914,12.9058
F31_Acq,F31,acq,80,4d,4,4,68668,correct,1,159,1,incorrect,-1,,,,,14.2801,16.3185,-14.5031
F32_Acq,F32,acq,1,1f,1,1,18072,correct,1,1,,,,,,,,0.5985,-12.0664,28.6814
F32_Acq,F32,acq,2,2m,2,2,12729,correct,1,3,,,,,,,,,-2.6055,27.1274
F32_Acq,F32,acq,3,5i,5,3,17739,incorrect,-1,5,,,,,,,,-0.829,,-30.2564
F32_Acq,F32,acq,4,3g,3,3,16569,correct,1,7,,,,,,,,,-27.3628,-9.1955
F32_Acq,F32,acq,5,3l,3,1,33603,incorrect,-1,9,3,correct,1,1,incorrect,-1,0,7.8189,,-1.5552
F32_Acq,F32,acq,6,1d,1,4,14900,incorrect,-1,11,1,correct,1,4,incorrect,-1,0,-6.8857,24.8854,-32.0133
F32_Acq,F32,acq,7,2d,2,4,16403,incorrect,-1,13,2,correct,1,1,incorrect,-1,1,-11.5059,14.8046,-39.5142
F32_Acq,F32,acq,8,4h,4,4,18239,correct,1,15,,,,5,incorrect,-1,1,4.439,-18.7822,-23.888
F32_Acq,F32,acq,9,5g,5,5,34437,correct,1,17,3,incorrect,-1,4,incorrect,-1,1,,28.5062,
F32_Acq,F32,acq,10,3j,3,1,16236,incorrect,-1,19,1,incorrect,-1,3,correct,1,1,,,
F32_Acq,F32,acq,11,2k,2,1,38445,incorrect,-1,21,4,incorrect,-1,1,incorrect,-1,0,-4.1764,,12.5672
F32_Acq,F32,acq,12,2j,2,1,36775,incorrect,-1,23,1,incorrect,-1,2,correct,1,1,-13.1633,10.1338,-11.3788
F32_Acq,F32,acq,13,1m,1,4,26088,incorrect,-1,25,4,incorrect,-1,1,correct,1,1,2.8882,32.0083,-10.7591
F32_Acq,F32,acq,14,1k,1,1,21079,correct,1,27,4,incorrect,-1,3,incorrect,-1,1,-7.7775,-22.9656,-43.6275
F32_Acq,F32,acq,15,2o,2,2,49967,correct,1,29,1,incorrect,-1,3,incorrect,-1,1,,-27.6241,
F32_Acq,F32,acq,16,5h,5,4,21913,incorrect,-1,31,5,correct,1,3,incorrect,-1,1,-16.789,,-38.3587
F32_Acq,F32,acq,17,4o,4,5,20411,incorrect,-1,33,4,correct,1,4,correct,1,1,18.9326,2.7612,-66.9685
F32_Acq,F32,acq,18,1h,1,3,23249,incorrect,-1,35,1,correct,1,3,incorrect,-1,0,2.4977,-1.9489,-37.3268
F32_Acq,F32,acq,19,1n,1,3,26588,incorrect,-1,37,3,incorrect,-1,3,incorrect,-1,0,-0.9316,-21.2576,-45.0304
F32_Acq,F32,acq,20,4k,4,4,22415,correct,1,39,5,incorrect,-1,5,incorrect,-1,1,13.1557,-8.9578,-28.8473
F32_Acq,F32,acq,21,5p,5,3,31599,incorrect,-1,41,4,incorrect,-1,5,correct,1,1,-12.718,7.5246,-35.7498
F32_Acq,F32,acq,22,3d,3,3,27423,correct,1,43,1,incorrect,-1,5,incorrect,-1,1,-5.4711,21.2628,-48.6478
F32_Acq,F32,acq,23,4l,4,5,44123,incorrect,-1,45,4,correct,1,4,correct,1,1,-19.0106,14.7789,0.3489
F32_Acq,F32,acq,24,3n,3,5,28759,incorrect,-1,47,3,correct,1,1,incorrect,-1,1,-13.7587,-6.5696,8.2739
F32_Acq,F32,acq,25,4a,4,4,25754,correct,1,49,5,incorrect,-1,4,correct,1,0,23.2771,-30.5678,-10.2556
F32_Acq,F32,acq,26,5k,5,5,19074,correct,1,51,3,incorrect,-1,5,correct,1,0,-14.195,-1.2684,-17.0185
F32_Acq,F32,acq,27,1c,1,3,23416,incorrect,-1,53,3,incorrect,-1,1,correct,1,1,,1.9786,-40.4873
F32_Acq,F32,acq,28,2e,2,3,30430,incorrect,-1,55,2,correct,1,3,incorrect,-1,0,,,-49.2015
F32_Acq,F32,acq,29,2a,2,3,24752,incorrect,-1,57,3,incorrect,-1,1,incorrect,-1,1,-24.5386,,
F32_Acq,F32,acq,30,5b,5,5,38278,correct,1,59,5,correct,1,5,correct,1,0,30.8528,19.5296,-22.8684
F32_Acq,F32,acq,31,2g,2,1,18407,incorrect,-1,61,3,incorrect,-1,1,incorrect,-1,0,2.3007,9.366,-72.958
F32_Acq,F32,acq,32,2p,2,1,20076,incorrect,-1,63,1,incorrect,-1,2,correct,1,1,-17.3617,-22.5484,-43.393
F32_Acq,F32,acq,33,2n,2,2,22414,correct,1,65,1,incorrect,-1,2,correct,1,0,-6.6717,2.6472,-34.3269
F32_Acq,F32,acq,34,4b,4,4,38946,correct,1,67,4,correct,1,4,correct,1,0,,-20.454,
F32_Acq,F32,acq,35,3f,3,1,31264,incorrect,-1,69,5,incorrect,-1,1,incorrect,-1,0,-13.282,,-29.7206
F32_Acq,F32,acq,36,5e,5,5,21579,correct,1,71,5,correct,1,5,correct,1,0,28.2992,-17.7825,-36.953
F32_Acq,F32,acq,37,1j,1,1,24084,correct,1,73,3,incorrect,-1,1,correct,1,0,-0.6819,-5.8893,-30.5868
F32_Acq,F32,acq,38,4f,4,4,22414,correct,1,75,4,correct,1,4,correct,1,0,21.3928,-9.9384,-58.2795
F32_Acq,F32,acq,39,2h,2,2,18240,correct,1,77,2,correct,1,2,correct,1,0,-6.5242,-1.18,-41.1166
F32_Acq,F32,acq,40,3m,3,1,20410,incorrect,-1,79,1,incorrect,-1,1,incorrect,-1,0,-13.8857,-1.4094,-11.3093
F32_Acq,F32,acq,41,4g,4,4,12228,correct,1,81,4,correct,1,4,correct,1,0,8.8322,-11.5569,1.2335
F32_Acq,F32,acq,42,5o,5,5,16570,correct,1,83,5,correct,1,5,correct,1,0,7.2642,-2.6094,13.757
F32_Acq,F32,acq,43,4m,4,4,10558,correct,1,85,4,correct,1,4,correct,1,0,7.0578,-3.5175,-0.7598
F32_Acq,F32,acq,44,4c,4,4,11560,correct,1,87,4,correct,1,4,correct,1,0,14.8839,-14.0533,-12.5321
F32_Acq,F32,acq,45,3i,3,1,19241,incorrect,-1,89,1,incorrect,-1,1,incorrect,-1,0,-7.511,-3.8879,-19.8658
F32_Acq,F32,acq,46,3e,3,1,32601,incorrect,-1,91,1,incorrect,-1,3,correct,1,1,,-0.1522,
F32_Acq,F32,acq,47,4j,4,4,13230,correct,1,93,4,correct,1,4,correct,1,0,-6.5094,,34.1651
F32_Acq,F32,acq,48,3p,3,3,24919,correct,1,95,1,incorrect,-1,3,correct,1,0,14.3819,-16.9446,-2.195
F32_Acq,F32,acq,49,3o,3,3,8221,correct,1,97,3,correct,1,3,correct,1,0,-3.8676,-28.2475,-9.7325
F32_Acq,F32,acq,50,5n,5,5,13731,correct,1,99,5,correct,1,5,correct,1,0,-15.4102,-29.312,13.7335
F32_Acq,F32,acq,51,1p,1,1,25254,correct,1,101,1,correct,1,1,correct,1,0,11.1327,-24.3582,8.2761
F32_Acq,F32,acq,52,2b,2,2,10058,correct,1,103,2,correct,1,2,correct,1,0,3.7964,3.8697,-17.8009
F32_Acq,F32,acq,53,2c,2,2,12730,correct,1,105,2,correct,1,2,correct,1,0,3.3642,9.9106,-1.5188
F32_Acq,F32,acq,54,4p,4,4,12061,correct,1,107,4,correct,1,4,correct,1,0,6.3421,-15.7936,-13.1483
F32_Acq,F32,acq,55,1g,1,1,22414,correct,1,109,1,correct,1,1,correct,1,0,2.4089,1.2723,-44.1775
F32_Acq,F32,acq,56,3h,3,3,13898,correct,1,111,3,correct,1,3,correct,1,0,1.8816,7.0224,-21.1088
F32_Acq,F32,acq,57,2f,2,2,10892,correct,1,113,2,correct,1,2,correct,1,0,-18.6057,2.16,-22.7526
F32_Acq,F32,acq,58,5m,5,5,12061,correct,1,115,5,correct,1,5,correct,1,0,-2.5143,-5.0148,-4.8749
F32_Acq,F32,acq,59,4n,4,4,10725,correct,1,117,4,correct,1,4,correct,1,0,-9.0623,9.6013,17.8117
F32_Acq,F32,acq,60,1i,1,1,15735,correct,1,119,1,correct,1,1,correct,1,0,-7.3305,-6.5145,6.3273
F32_Acq,F32,acq,61,2l,2,2,10725,correct,1,121,2,correct,1,2,correct,1,0,21.9001,0.209,-5.8641
F32_Acq,F32,acq,62,3b,3,3,12729,correct,1,123,3,correct,1,3,correct,1,0,-2.437,25.4073,-7.0314
F32_Acq,F32,acq,63,4e,4,4,10892,correct,1,125,4,correct,1,4,correct,1,0,-22.059,7.7027,-18.9098
F32_Acq,F32,acq,64,5a,5,5,9723,correct,1,127,5,correct,1,5,correct,1,0,2.3703,2.2876,1.239
F32_Acq,F32,acq,65,3a,3,3,12562,correct,1,129,3,correct,1,3,correct,1,0,1.3335,-6.7438,-14.9129
F32_Acq,F32,acq,66,4i,4,4,11059,correct,1,131,4,correct,1,4,correct,1,0,-5.2223,-3.8585,-27.6392
F32_Acq,F32,acq,67,3k,3,3,11727,correct,1,133,3,correct,1,3,correct,1,0,,-5.8808,
F32_Acq,F32,acq,68,5j,5,5,11894,correct,1,135,5,correct,1,5,correct,1,0,2.9631,,-8.2736
F32_Acq,F32,acq,69,5c,5,5,13898,correct,1,137,5,correct,1,5,correct,1,0,29.7588,27.3323,-31.5294
F32_Acq,F32,acq,70,3c,3,3,11560,correct,1,139,3,correct,1,,,,,-11.2401,43.3146,-13.4461
F32_Acq,F32,acq,71,1e,1,1,14232,correct,1,141,1,correct,1,1,correct,1,0,3.5302,11.7802,-10.9673
F32_Acq,F32,acq,72,5d,5,5,13397,correct,1,143,5,correct,1,5,correct,1,0,-4.5744,6.4871,-5.1867
F32_Acq,F32,acq,73,1a,1,1,13731,correct,1,145,1,correct,1,1,correct,1,0,0.2677,22.7795,-0.9413
F32_Acq,F32,acq,74,1o,1,1,12896,correct,1,147,1,correct,1,1,correct,1,0,13.4213,-17.5403,9.8785
F32_Acq,F32,acq,75,5l,5,5,11560,correct,1,149,5,correct,1,5,correct,1,0,18.6955,13.477,-1.2856
